Stop_Code_LBSL,Bus_Stop_Code,Naptan_Atco,Stop_Name,Location_Easting,Location_Northing,Heading,Stop_Area,Virtual_Bus_Stop,Latitude,Longitude
BP1309,74945,490014897S,WOODSIDE PARK AVENUE,538662.0,189035.0,185.0,YE27,0.0,-7.425955804788525e-05,51.583121830375426
BP131,91616,490007944W,HAYES BY-PASS,511140.0,180818.0,274.0,P202,0.0,-0.39970736412138563,51.5153627595048
BP1310,71766,490001343A,WOOD STREET STATION #,538510.0,189399.0,228.0,YF11,0.0,-0.0021231722822898876,51.586430028287374
BP1311,50242,490004046W,FYFIELD ROAD,538715.0,189782.0,257.0,YE31,0.0,0.0009851074161346073,51.58982122512068
BP1312,48315,490001343B,WOOD STREET STATION #,538534.0,189432.0,50.0,YF11,0.0,-0.0017639683173101784,51.58672066727123
BP1313,58752,490005145N,CHESTNUT AVENUE NORTH,538569.0,189205.0,328.0,YE28,0.0,-0.001348622251595366,51.58467227990404
BP1314,52750,490014897N,WOODSIDE PARK AVENUE,538646.0,189004.0,5.0,YE27,0.0,-0.000317267817392941,51.582847201689304
BP1317,59559,490000053N2,COCKFOSTERS STATION <>,528079.0,196359.0,314.0,UA05,0.0,-0.15005602443947488,51.65144193371839
BP1318,55815,490007631N,HADLEY GREEN,524558.0,197110.0,17.0,TJ11,0.0,-0.2006562818675081,51.65898137442245
BP1319,77442,490006784W,FELTHAM POLICE STATION,511023.0,173168.0,294.0,N126,0.0,-0.4037950545712938,51.446627570028184
BP132,73643,490003888N,BENDISH ROAD,542391.0,184068.0,163.0,AE11,0.0,0.05170012768430297,51.537561403270516
BP1320,76876,490006784E,FELTHAM POLICE STATION,511033.0,173175.0,114.0,N126,0.0,-0.40364902292675625,51.44668852796253
BP1321,75265,490005080S,CHELSFIELD LANE / ALMA ROAD,547922.0,165827.0,205.0,F314,0.0,0.12377029707169425,51.37223900157292
BP1323,47125,490006726S,FALKIRK STREET,533460.0,182943.0,190.0,D105,0.0,-0.07741871658709643,51.529632033217155
BP1324,57764,3700078,UPTON COURT ROAD,499649.0,179010.0,307.0,6Z13,0.0,-0.5657603046609337,51.50125279328794
BP1325,75403,490004227N,BRADENHAM AVENUE,546002.0,175208.0,320.0,EA26,0.0,0.10006599880520432,51.45702905592222
BP1327,59508,490010863S,PARTRIDGE GREEN,543159.0,172259.0,196.0,GC22,0.0,0.057982633654728236,51.43125555008198
BP1329,76032,490004432E,SOUTHEND LANE / BROMLEY ROAD,538183.0,171790.0,54.0,2H08,0.0,-0.013733907375067514,51.428275290724635
BP133,74969,490009883S,WHALEBONE GROVE,548472.0,188345.0,163.0,WD10,0.0,0.1411199876363288,51.574425442263724
BP1330,57728,490010010N,BARWICK DRIVE,507719.0,181690.0,330.0,PJ31,0.0,-0.44872283015695374,51.523862368054594
BP1331,52028,490009070S,LEES ROAD,507586.0,181950.0,143.0,PJ30,0.0,-0.4505598313315966,51.52622460746331
BP1332,53792,490011917W,SANDS END / SAINSBURY'S,526076.0,175899.0,259.0,6F19,0.0,-0.1863228990945986,51.46802339864529
BP1334,48013,490009398S,LOVEL AVENUE,546681.0,176508.0,157.0,E812,0.0,0.11037083836165325,51.468534732552804
BP1335,53035,490014588N,WHITEHALL LANE / BRIDGE ROAD,551776.0,176475.0,322.0,E115,0.0,0.18365293058784596,51.46689582655677
BP1337,55121,490007101W,GALSWORTHY HOUSE,520187.0,171206.0,217.0,K518,0.0,-0.2726545012407252,51.42712545016631
BP1338,72930,490007101E,GALSWORTHY HOUSE,520211.0,171255.0,40.0,K518,0.0,-0.2722928508076745,51.42756075164859
BP134,54472,490005904W,PENTON RISE,530837.0,183053.0,262.0,C006,0.0,-0.1151691242880513,51.53123386401629
BP1340,58945,490006203RA,DRURY LANE,530259.0,181386.0,227.0,8105,0.0,-0.12411285968939784,51.51638671392704
BP1341,75876,490014955W,WOTTON GREEN / SANDWAY ROAD,547823.0,168200.0,272.0,F017,0.0,0.123335795873174,51.39358727721213
BP1342,47976,490003836W,BELGRAVE CLOSE,547390.0,168174.0,286.0,F121,0.0,0.11710588319824948,51.39346620087281
BP1343,53190,490010530W,OLDBURY CLOSE,547556.0,168156.0,276.0,F018,0.0,0.11948263775614777,51.39326135465259
BP1344,52774,490010877W,PECKHAM BUS STATION,534356.0,176724.0,192.0,3M25,0.0,-0.06687621027378453,51.473533731982045
BP1345,72251,490015053J,JUNCTION ROAD,529171.0,185971.0,13.0,CH33,0.0,-0.1381033215761451,51.55784013849729
BP1347,54503,490012827E,BENNETSFIELD ROAD,507857.0,180363.0,118.0,PA06,0.0,-0.4471401467510125,51.5119088091961
BP1348,54087,490006281E,DYKE DRIVE,547137.0,166401.0,104.0,F318,0.0,0.11273812433297058,51.3776004794453
BP1349,54982,490005133W,CHESTER ROAD,545807.0,187216.0,249.0,XR02,0.0,0.10222293196010557,51.564976006934835
BP1350,73389,490005133E,CHESTER ROAD,545751.0,187207.0,71.0,XR02,0.0,0.10141185296697015,51.564909602411895
BP1351,47848,490004084D,BLACKWALL TUNNEL,538330.0,181044.0,264.0,BP23,0.0,-0.008001893602267614,51.511396663569506
BP1353,74373,490005185V,YORK ROAD,505752.0,184252.0,147.0,PE10,0.0,-0.47629573427362054,51.547261551119625
BP1357,55938,490008499W,IRON BRIDGE ROAD,507528.0,180301.0,257.0,PA08,0.0,-0.4518981626149891,51.511414184060214
BP1358,51443,490003574E,BAMPTON ROAD,554215.0,190958.0,64.0,VH39,0.0,0.2250748283658346,51.59636169785512
BP136,49201,490009025N,THICKET ROAD,534884.0,170706.0,355.0,FM04,0.0,-0.06157018160269232,51.41932811678658
BP1361,47501,490012763W,ST LEONARDS ROAD,517250.0,180592.0,252.0,Q904,0.0,-0.31176871763668396,51.512097819735
BP1362,74812,40004402075A,ASHFORD HOSPITAL,506082.0,172794.0,66.0,AZ11,0.0,-0.4749791772667998,51.44421201205514
BP1363,56092,40004402014A,ASHFORD HOSPITAL,506088.0,172771.0,239.0,AZ11,0.0,-0.47489976281217333,51.44400415710794
BP1364,59521,490013777R,TREATY CENTRE,513759.0,175499.0,252.0,N712,0.0,-0.3636927039858813,51.46703587105302
BP1365,56126,490007573J,GROVE ROAD,513808.0,175442.0,30.0,N723,0.0,-0.36300593274776777,51.466513722157124
BP1366,58798,490002075S,BEDDINGTON FARM ROAD,530389.0,166755.0,134.0,H914,0.0,-0.127627450700361,51.384872027728306
BP1367,72017,490003703S,BEDDINGTON FARM ROAD SORTING OFFICE,530241.0,166420.0,139.0,J525,0.0,-0.12987580209427627,51.38189538214741
BP1368,50428,490003703N,BEDDINGTON FARM ROAD SORTING OFFICE,530215.0,166433.0,319.0,J525,0.0,-0.13024443693672408,51.38201817070621
BP1369,48038,490009680BH,MARLOWE WAY,530444.0,165962.0,167.0,H913,0.0,-0.1271284619693138,51.37773283822397
BP137,75585,490000219N,STANMORE STATION <>,517582.0,192578.0,256.0,SH11,0.0,-0.30298072684434785,51.61975216882777
BP1370,71068,490009680N,MARLOWE WAY,530430.0,165985.0,347.0,H913,0.0,-0.12732106714434915,51.377942749295826
BP1371,76553,490010223S2,NEWINGTON BUTTS,531863.0,178723.0,232.0,3107,0.0,-0.10200439141404509,51.49208383885406
BP1372,51509,490003769S,BANDON HILL CEMETERY,530135.0,164688.0,181.0,J522,0.0,-0.1320317826869176,51.36635440443764
BP1373,52049,490007112S,GARDEN CLOSE,530196.0,164190.0,162.0,J320,0.0,-0.1313382133749906,51.361864967130245
BP1374,47691,490008112W,FRANKLIN WAY / VALLEY PARK,530550.0,166463.0,241.0,H915,0.0,-0.1254223533065108,51.38221089905395
BP1375,56589,490013518N,BEDDINGTON FARM ROAD,530338.0,166784.0,308.0,H914,0.0,-0.12834929503002118,51.38514434919309
BP1376,50216,490012289S,SOUTHFIELD CLOSE,507305.0,182382.0,157.0,PJ29,0.0,-0.4544773423265314,51.5301608931634
BP1377,49578,490007815N1,LEES ROAD,507574.0,181928.0,326.0,PJ30,0.0,-0.450739452287566,51.526029152057305
BP1378,59304,490012289N,SOUTHFIELD CLOSE,507259.0,182468.0,337.0,PJ29,0.0,-0.45511405788866305,51.53094260426203
BP1379,50934,490004985Y,CHAPEL ROAD,543455.0,186295.0,299.0,X108,0.0,0.06793815135662451,51.55730303297647
BP138,53702,490015243W,KILBURN HIGH ROAD STATION #,525528.0,183499.0,146.0,RC04,0.0,-0.1915061026968439,51.536446189898925
BP1380,72460,490015095S,HILLIERS AVENUE,507181.0,182712.0,161.0,PJ28,0.0,-0.4561639056322913,51.53315050824106
BP1382,74323,490012303N,SOUTH GROVE,528422.0,187392.0,16.0,9104,0.0,-0.14838285974159837,51.57078104927239
BP1385,56453,40004405136D,HAMPTON COURT STATION #,515368.0,168373.0,188.0,2Z01,0.0,-0.3428587404452071,51.40266344738068
BP1386,47676,490003029W,ABBEY ROAD,519450.0,183603.0,246.0,RG15,0.0,-0.2790610386906397,51.53869842459153
BP1388,91576,490000200D,RUSSELL SQUARE,530149.0,181882.0,234.0,8601,0.0,-0.12551425236426933,51.52086940684422
BP139,48825,490008673N,KENT ROAD,546904.0,167475.0,313.0,F110,0.0,0.10983653140436409,51.38731124264067
BP1391,58256,490005581S,BARNSBURY ROAD,531099.0,183482.0,187.0,CD13,0.0,-0.11123460872138313,51.535028366803324
BP1392,71958,490009225W,LIVERPOOL ROAD / CHAPEL MARKET,531311.0,183430.0,72.0,CD12,0.0,-0.10819920193573081,51.534511843871954
BP1393,71665,490010682W,PALMERSTON ROAD,515650.0,189578.0,284.0,SA16,0.0,-0.3318631838740867,51.59318960842787
BP1394,51458,490010682E,OXFORD ROAD,515615.0,189598.0,101.0,SA16,0.0,-0.332361633274949,51.593376535004026
BP1395,57389,490013618B,MONTROSE ROAD,515438.0,189968.0,249.0,SA04,0.0,-0.33479405746205676,51.5967381754821
BP1396,47517,490015283BH,ENDWELL ROAD,536360.0,175952.0,174.0,2218,0.0,-0.03833741173954759,51.46611736180926
BP1397,59131,490015283BJ,ENDWELL ROAD,536359.0,175887.0,328.0,2218,0.0,-0.03837684972261361,51.465533496746914
BP140,74939,490009267E,MONUMENT STATION <>,532852.0,180685.0,191.0,1601,0.0,-0.08702891298885673,51.50948395156285
BP1400,49535,490003801N,BEDFONT LAKES,508454.0,173038.0,294.0,N227,0.0,-0.4407872778216803,51.44595638200306
BP1401,73757,490003801S,BEDFONT LAKES,508451.0,173049.0,114.0,N227,0.0,-0.4408270619135876,51.44605582625258
BP1402,53580,490000145LA,MARYLEBONE STATION<>,527566.0,181968.0,252.0,12,0.0,-0.162691944455475,51.52223099591214
BP1403,57783,490004397E,BROCKLEY RISE / CHANDOS,536259.0,174010.0,110.0,2M03,0.0,-0.04053803743913801,51.44869033867309
BP1404,58504,3700309,SUSSEX PLACE,498729.0,179604.0,137.0,6Z16,0.0,-0.5788441602088338,51.50675333645726
BP1405,73835,490006230S,SELSDON LIBRARY,535091.0,162159.0,144.0,H147,0.0,-0.06184251008338815,51.34247133251578
BP1406,72005,490010538E,DOVE CLOSE,535631.0,161660.0,41.0,H137,0.0,-0.05428425900481521,51.33785858415223
BP1407,54583,490011496N,REDWING CLOSE,535697.0,161873.0,328.0,H140,0.0,-0.05325626177005463,51.339756977681795
BP1408,53298,490004569E,BULLFINCH ROAD,535716.0,161997.0,38.0,H141,0.0,-0.0529364362051319,51.34086677401721
BP1409,48446,490008745E,KINGFISHER GARDENS,535904.0,162123.0,57.0,H142,0.0,-0.050190978178447615,51.34195419887105
BP141,57166,490009848N,MICHELHAM GARDENS,516038.0,172337.0,335.0,MJ19,0.0,-0.3319346752813552,51.43815446214799
BP1410,58918,490008858E,GOLDFINCH ROAD,536049.0,162166.0,44.0,H143,0.0,-0.04809406905160711,51.3423059637404
BP1411,73935,490010652N,PEACOCK GARDENS,536142.0,162440.0,45.0,H144,0.0,-0.04665498385436914,51.344746012158105
BP1412,72655,490009197E,SORREL BANK,536261.0,162493.0,35.0,H225,0.0,-0.04492717520709109,51.345193804667055
BP1413,72670,490009197W,SORREL BANK,536271.0,162493.0,215.0,H225,0.0,-0.04478368320356524,51.34519140936556
BP1414,59096,490010652S,PEACOCK GARDENS,536149.0,162437.0,225.0,H144,0.0,-0.04655568672350233,51.34471737753603
BP1415,77813,490008858W,GOLDFINCH ROAD,536083.0,162189.0,224.0,H143,0.0,-0.04759744244498931,51.34250452161826
BP1416,56261,490008745W,KINGFISHER GARDENS,535868.0,162072.0,219.0,H142,0.0,-0.05072695993142908,51.341504485375765
BP1417,71203,490004569W,BULLFINCH ROAD,535700.0,161966.0,233.0,H141,0.0,-0.053177807241470774,51.34059200823683
BP1418,54403,490006143W,DOVE CLOSE,535697.0,161732.0,217.0,H140,0.0,-0.053309946205331804,51.33848987859339
BP1419,75547,490011316E,GLENTHORPE ROAD,523662.0,167758.0,71.0,LJ20,0.0,-0.22389782711478912,51.39539044993798
BP142,74319,490008673S,KENT ROAD,546922.0,167472.0,131.0,F110,0.0,0.11009378903808044,51.387279630475504
BP1420,77022,490011316W,GLENTHORPE ROAD,523713.0,167766.0,251.0,LJ20,0.0,-0.2231623570811892,51.39545124078066
BP1421,76622,490010849N,PARKWAY,523893.0,167973.0,29.0,LJ21,0.0,-0.22050422166042152,51.39727236881274
BP1422,76523,490010849S,PARKWAY,523943.0,168043.0,206.0,LJ21,0.0,-0.21976145170550637,51.397890567523845
BP1423,76679,490005100N,CHERRYWOOD LANE,524123.0,168464.0,23.0,LJ22,0.0,-0.21702825008382412,51.40163488873673
BP1424,76596,490010421S,NORTHWAY,524183.0,168533.0,220.0,LJ22,0.0,-0.21614202681043862,51.40224188944629
BP1425,73619,490008408S,HOWBERRY ROAD,532481.0,169528.0,232.0,HQ13,0.0,-0.0965477513298668,51.40930803644211
BP1426,75241,490008408N,HOWBERRY ROAD,532502.0,169557.0,46.0,HQ13,0.0,-0.09623516268844663,51.40956374701404
BP1427,56595,490005934N2,DALE PARK ROAD,532638.0,169694.0,45.0,HQ12,0.0,-0.09422968150611184,51.41076314999718
BP1428,57610,490003957S2,BEULAH HILL,532758.0,169969.0,19.0,HR17,0.0,-0.09240240205471516,51.413206412617534
BP1429,58937,490003957S1,BEULAH HILL,532759.0,169946.0,199.0,HR17,0.0,-0.09239663503542615,51.412999486643635
BP143,59501,490003777S,RICHMOND ROAD,530159.0,165329.0,179.0,J521,0.0,-0.13145273126920748,51.37210950074086
BP1430,58329,490005934N1,DALE PARK ROAD,532629.0,169673.0,225.0,HQ12,0.0,-0.0943668596230749,51.41057653404694
BP1431,47673,490012400S,SPRINGFIELD ROAD,532240.0,169383.0,257.0,HQ14,0.0,-0.10006486978607708,51.408061170514294
BP1432,59271,490003956S,BEULAH CRESCENT / BEULAH FAMILY CHURCH,532339.0,169188.0,100.0,HQ16,0.0,-0.09871499658189413,51.40628570061461
BP1433,73133,490003958N,BEULAH ROAD,532221.0,168896.0,26.0,HQ18,0.0,-0.10051925054040527,51.40368909132497
BP1434,50319,490003958S,BEULAH ROAD,532255.0,168942.0,206.0,HQ17,0.0,-0.10001360643418317,51.40409455829395
BP1435,49949,490005876N,CRYSTAL TERRACE,532665.0,170800.0,34.0,HR12,0.0,-0.09342818495988577,51.42069603384002
BP1436,58412,490008081E,CHEVENING ROAD / HERMITAGE ROAD,532579.0,170613.0,114.0,HR13,0.0,-0.09473416994517284,51.41903563965841
BP1437,49826,490013938E,UPPER NORWOOD RECREATION GROUND,532994.0,170369.0,141.0,HR15,0.0,-0.08886096538858239,51.4167457930961
BP1438,49790,490007829N,HAROLD ROAD / CHEVENING ROAD,532984.0,170319.0,45.0,HR15,0.0,-0.089023424503482,51.416298807328246
BP1439,73482,490006488N,ELLERY ROAD,532801.0,170078.0,35.0,HR16,0.0,-0.09174366509741826,51.41417589231164
BP144,56289,490012831N,STOCKWELL BUS GARAGE,530288.0,176702.0,359.0,4A10,0.0,-0.12542288439999738,51.47428656077293
BP1440,49674,490006488S,ELLERY ROAD,532834.0,170109.0,217.0,HR16,0.0,-0.09125781230122763,51.414446753737444
BP1441,52389,490011622W,ROCKMOUNT PRIMARY SCHOOL,532856.0,170482.0,293.0,HR14,0.0,-0.09080198606491768,51.41779360488909
BP1442,55916,490008081W,CHEVENING ROAD / HERMITAGE ROAD,532608.0,170591.0,294.0,HR13,0.0,-0.09432558398549817,51.418831157365645
BP1443,52889,490005876S,CRYSTAL TERRACE,532706.0,170845.0,215.0,HR12,0.0,-0.09282204775466174,51.42109084263104
BP1444,47038,490014760N,WINDMILL GROVE,532210.0,166970.0,325.0,HF12,0.0,-0.10139405167512819,51.38638330024255
BP1445,72296,490011354S,QUEENS ROAD CEMETERY,532091.0,167161.0,145.0,HF11,0.0,-0.10303221305352249,51.388127444406884
BP1446,56369,490003906N,KIMBERLEY ROAD,531928.0,167303.0,299.0,HF11,0.0,-0.10532069041424125,51.38944143901083
BP1447,48316,490014760S,WINDMILL GROVE,532234.0,166952.0,145.0,HF12,0.0,-0.10105604686240749,51.386215953492815
BP1448,50570,490003956N,BEULAH FAMILY CHURCH,532285.0,169193.0,328.0,HQ16,0.0,-0.09948904731537479,51.40634322032288
BP1449,57659,490010434N,OSBORNE ROAD / NORTHWOOD ROAD,532188.0,169349.0,328.0,HQ15,0.0,-0.10082473572449836,51.40776773601747
BP145,48555,490012831E,STOCKWELL BUS GARAGE,530264.0,176743.0,95.0,4A10,0.0,-0.12575315046176602,51.474660536198165
BP1450,50407,490012400N,SPRINGFIELD ROAD,532305.0,169413.0,61.0,HQ14,0.0,-0.09911968253664581,51.40831562337919
BP1451,54162,490003860E,BELMONT / STATION ROAD,525367.0,162081.0,97.0,J632,0.0,-0.20140376051710374,51.343996140526194
BP1452,48902,490003860W,BELMONT / STATION ROAD,525344.0,162075.0,278.0,J632,0.0,-0.20173592379715313,51.343947284504246
BP1453,91567,490013061E,SUTTON / MARSHALL'S ROAD,525808.0,164737.0,77.0,J713,0.0,-0.1941369681212463,51.36776884923199
BP1457,71789,490003490W,AVALON CLOSE,547730.0,165529.0,265.0,F315,0.0,0.12089015960523866,51.369611264502765
BP1458,49921,490009962E,MOLASH ROAD,547745.0,167960.0,94.0,F016,0.0,0.12211569334194926,51.39145106568503
BP1459,74138,490009546S,MANNING ROAD,547642.0,167821.0,155.0,F014,0.0,0.12057863273369548,51.39022887115685
BP146,74600,490013971N,MONRO GARDENS,515072.0,191363.0,7.0,S904,0.0,-0.3396184245583227,51.60935058575362
BP1460,74443,490005782S,CROCKENHILL ROAD,547782.0,167552.0,71.0,F015,0.0,0.12247741792868415,51.38777537151215
BP1461,47169,490010252S,NEW ROAD,508380.0,181950.0,241.0,PJ26,0.0,-0.4391190129608584,51.52607294677747
BP1462,59074,490010252E,NEW ROAD,508339.0,181937.0,45.0,PJ26,0.0,-0.43971377709355036,51.525963960296316
BP1463,58548,490007469W,GREEN LANE,508249.0,181724.0,204.0,PJ27,0.0,-0.4410759670400414,51.52406673635612
BP1464,47058,490007469E,GREEN LANE,508230.0,181710.0,29.0,PJ27,0.0,-0.44135402306368343,51.52394454051042
BP1465,77133,490009684S,MARLPIT AVENUE,530173.0,158836.0,221.0,H634,0.0,-0.13362369010559955,51.31375418212499
BP1466,49934,490009684N,MARLPIT AVENUE,530155.0,158830.0,41.0,H634,0.0,-0.13388400043449897,51.31370437401541
BP1467,75079,490010285E,NINEACRES WAY,530322.0,158936.0,125.0,H633,0.0,-0.1314504996319601,51.3146188040468
BP1468,58834,490010285W,NINEACRES WAY,530309.0,158936.0,312.0,H633,0.0,-0.1316369246553594,51.31462177864935
BP1469,77941,490011820E,COULSDON WOOD,530454.0,158910.0,8.0,H632,0.0,-0.1295670735153215,51.31435492275153
BP147,51961,490008792K,CORNWALLIS ROAD,547866.0,185700.0,139.0,W908,0.0,0.13127003775663112,51.55081888451741
BP1470,57840,490011820W,COULSDON WOOD,530479.0,158960.0,218.0,H632,0.0,-0.12919028761057705,51.31479854345771
BP1471,56671,490004116S,BLUEBERRY GARDENS,530578.0,159194.0,171.0,H631,0.0,-0.1276849709032117,51.31687879842471
BP1472,72842,490004116N,BLUEBERRY GARDENS,530561.0,159284.0,17.0,H630,0.0,-0.12789584131439763,51.31769152103006
BP1473,57341,490005649E,KESTON AVENUE,531425.0,157778.0,85.0,H717,0.0,-0.11605944479463716,51.30395851805942
BP1474,57725,490005649W,KESTON AVENUE,531436.0,157771.0,265.0,H717,0.0,-0.11590431473615054,51.303893072190924
BP1475,74857,490008679N,THE GLADE / KESTON AVENUE,531512.0,157935.0,24.0,H718,0.0,-0.11475431499697274,51.30534938493319
BP1476,47356,490015305W,THE GLADE,531680.0,158111.0,59.0,H719,0.0,-0.11228073905953057,51.306892269581134
BP1477,75125,490008679S,THE GLADE / KESTON AVENUE,531542.0,157976.0,211.0,H718,0.0,-0.11430909137911931,51.30571092141764
BP1478,71321,490014106S2,CATERHAM DRIVE / WADDINGTON AVENUE,531960.0,157886.0,319.0,H721,0.0,-0.10834930389618584,51.30480543564039
BP1479,75198,490014106S1,CATERHAM DRIVE / WADDINGTON AVENUE,531982.0,157876.0,139.0,H721,0.0,-0.10803758273874536,51.30471047089271
BP148,57608,490001243W,ROMFORD STATION #,551358.0,188369.0,245.0,V801,0.0,0.18274432778545494,51.57387429831934
BP1480,56618,490007931W,CATERHAM DRIVE / KESTON AVENUE,531848.0,157994.0,309.0,H720,0.0,-0.10991518897199051,51.30580194832056
BP1481,58800,490007931E,CATERHAM DRIVE / KESTON AVENUE,531789.0,158055.0,132.0,H720,0.0,-0.11073858630207305,51.30636379912273
BP1482,55922,490004859S,TAUNTON LANE,531918.0,157821.0,251.0,H722,0.0,-0.10897547457342502,51.304231016098626
BP1483,76113,490004859N,TAUNTON LANE,531923.0,157831.0,75.0,H722,0.0,-0.10890009570976239,51.30431972699633
BP1484,74610,490012093S,SHIRLEY AVENUE,531782.0,157653.0,222.0,H723,0.0,-0.11098729426139302,51.302752694804205
BP1485,47157,490008324S,WADDINGTON AVENUE / HOMEFIELD ROAD,531570.0,157560.0,256.0,H724,0.0,-0.11406089955555558,51.301965908652924
BP1486,57119,490008324N,WADDINGTON AVENUE / HOMEFIELD ROAD,531608.0,157577.0,78.0,H724,0.0,-0.11350985624152404,51.3021099097529
BP1487,58760,490014107E,HOMEFIELD ROAD,531569.0,157445.0,165.0,H725,0.0,-0.1141175965037094,51.30093264653047
BP1488,75223,490014107N,HOMEFIELD ROAD,531592.0,157376.0,325.0,H725,0.0,-0.11381328868143817,51.30030723943414
BP1489,76343,490008895W,LACEY DRIVE,531533.0,157262.0,238.0,H726,0.0,-0.11470107691064359,51.29929635511228
BP1490,71478,490008495E,LACEY DRIVE,531540.0,157277.0,62.0,H726,0.0,-0.11459520518270729,51.29942954279409
BP1495,58824,490015249N,HARROW & WEALDSTONE STATION <> #,515499.0,189475.0,311.0,SA14,0.0,-0.33407590583991886,51.59229483966091
BP1496,50438,490013716N2,TORRIANO INFANTS SCHOOL,529625.0,185003.0,335.0,8K21,0.0,-0.1319145420963918,51.54903706486313
BP1499,56809,490010646S,OSBORNE GARDENS,532248.0,169275.0,148.0,HQ15,0.0,-0.09999014746541253,51.40708874754691
BP1501,72255,490011594W,RAVENSCOURT PARK STATION <>,522571.0,178581.0,280.0,6C07,0.0,-0.23582712595432756,51.49289644576892
BP1504,48725,490004559E,ILFORD COUNTY COURT,544754.0,186834.0,69.0,X204,0.0,0.0868845797313853,51.561814617523176
BP1506,71787,490002023W13,CHURCH STREET TRAM STOP >T<,532018.0,165617.0,226.0,HC10,0.0,-0.10465402332063803,51.37426891588283
BP1507,56869,490002023W14,CHURCH STREET TRAM STOP >T<,531978.0,165555.0,218.0,HC10,0.0,-0.10525137985167711,51.373721028669806
BP1510,50107,490009196N,LINSTEAD WAY,524055.0,173811.0,349.0,5Q15,0.0,-0.21613494523224885,51.44970442617122
BP1511,47293,490011554W,HEMINGFORD ROAD,530840.0,183671.0,275.0,CC10,0.0,-0.11489646822463644,51.53678685234754
BP1512,50568,490009661F,MARKET ROAD GARDENS,530485.0,184773.0,265.0,CB02,0.0,-0.11960382567018309,51.54677212785808
BP1513,58468,490015023W,YORK WAY ESTATE,530109.0,184604.0,244.0,8K22,0.0,-0.12508561676754984,51.54534013271136
BP1514,54106,490003119W,AGAR GROVE,529937.0,184371.0,266.0,8K23,0.0,-0.12765056576008643,51.54328584863093
BP1515,48789,490010127W,MURRAY STREET,529694.0,184334.0,259.0,8K24,0.0,-0.13116633794255797,51.5430091852556
BP1516,50610,490003120W,AGAR GROVE ESTATE,529505.0,184274.0,247.0,8K25,0.0,-0.1339122783579435,51.542513347044746
BP1517,73332,490012455B,ST PANCRAS WAY,529321.0,184257.0,127.0,8H28,0.0,-0.1365703159539802,51.54240272488838
BP1518,50188,490003120E,AGAR GROVE ESTATE,529495.0,184281.0,67.0,8K25,0.0,-0.1340538243001,51.54257854577002
BP1519,75239,490010127E,MURRAY STREET,529702.0,184347.0,79.0,8K24,0.0,-0.1310462547840658,51.54312417448162
BP152,53690,490005154N,SELBORNE ROAD,533326.0,165129.0,355.0,HE04,0.0,-0.08605578391056204,51.369578083793975
BP1520,75005,490003072E,YORK WAY,529982.0,184385.0,87.0,8K23,0.0,-0.1269968547025466,51.54340130844678
BP1521,71034,490015023E,YORK WAY ESTATE,530120.0,184625.0,64.0,8K22,0.0,-0.12491931822860017,51.54552631699271
BP1522,51409,490009661E,CALEDONIAN ROAD / MARKET ROAD GARDENS,530497.0,184787.0,87.0,CB02,0.0,-0.11942568022474169,51.546895167195856
BP1523,57251,490011554E,HEMINGFORD ROAD,530878.0,183677.0,95.0,CC10,0.0,-0.1143466615622839,51.5368319709903
BP1525,76691,490005092N1,MITCHELL ROAD,531933.0,192444.0,327.0,U614,0.0,-0.0958543538638488,51.61537026775373
BP1526,48367,490006987W,FRANCIS GROVE,524564.0,170552.0,307.0,L202,0.0,-0.20995911749708251,51.42030360818326
BP1527,71658,490015062E,NATURAL HISTORY MUSEUM / QUEENS GATE,526450.0,178948.0,82.0,7B08,0.0,-0.1798508414308768,51.49534125551031
BP1528,54528,490014039N,VICARAGE HOUSE,518967.0,169263.0,281.0,K204,0.0,-0.29084567963943697,51.4099197384996
BP1529,76964,4.90E+10,THE SQUARE,508593.0,180105.0,261.0,P405,0.0,-0.4366177717077628,51.50944905422905
BP153,74684,490011980S,SELBORNE ROAD,533322.0,164974.0,194.0,HE04,0.0,-0.08617129322769058,51.36818609185751
BP1530,52094,4.90E+09,THE SQUARE,508526.0,180131.0,92.0,P405,0.0,-0.4375748305018414,51.509695603225076
BP1531,48331,490012825W,FURZEGROUND WAY,508244.0,180082.0,241.0,PA12,0.0,-0.4416517489613131,51.50930921876158
BP1532,54292,490012825E,FURZEGROUND WAY,508237.0,180092.0,61.0,PA12,0.0,-0.44174950891527565,51.50940043942604
BP1533,49185,490011730S,ROUNDWOOD AVENUE,508074.0,180066.0,168.0,PA07,0.0,-0.44410528865367566,51.50919791357802
BP1534,57622,490009339N,LONGWALK ROAD,507868.0,180229.0,2.0,PA06,0.0,-0.4470226494642927,51.5107023006005
BP1535,76715,490000165B,NORTHWOOD STATION <>,509253.0,191414.0,344.0,PN01,0.0,-0.42360073075052573,51.61096695353751
BP154,59348,490015291N,COOMBE ROAD,533179.0,164768.0,66.0,HE05,0.0,-0.08830140955150229,51.366368361738814
BP1540,52728,490013909W,UNION STREET,524036.0,196424.0,264.0,TJ05,0.0,-0.20844201185400943,51.652931740332754
BP1542,71303,490000137X,LEYTONSTONE STATION <>,539360.0,187506.0,216.0,YK10,0.0,0.009387287737095516,51.569210513067425
BP1543,57971,490000137W,LEYTONSTONE STATION <>,539349.0,187481.0,205.0,YK12,0.0,0.009218772011954856,51.56898858359828
